"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"477","Premier League","2020-01-23","Premier League (Matchweek 24)","Wolverhampton Wanderers","3-4-1-2",1,1.8,"Raúl Jiménez · 51&rsquor;","0","0","Liverpool","4-3-3",2,1.1,"Jordan Henderson · 8&rsquor; Roberto Firmino · 84&rsquor;","1","0","https://fbref.com/en/matches/efd768f0/Wolverhampton-Wanderers-Liverpool-January-23-2020-Premier-League","Wolverhampton Wanderers","Home",990,1,1,0,0,10,3,0,0,635,11,11,11,1.8,1.8,1.8,20,2,435,548,79.4,38,363,20,24,19
"478","Premier League","2020-01-23","Premier League (Matchweek 24)","Wolverhampton Wanderers","3-4-1-2",1,1.8,"Raúl Jiménez · 51&rsquor;","0","0","Liverpool","4-3-3",2,1.1,"Jordan Henderson · 8&rsquor; Roberto Firmino · 84&rsquor;","1","0","https://fbref.com/en/matches/efd768f0/Wolverhampton-Wanderers-Liverpool-January-23-2020-Premier-League","Liverpool","Away",990,2,2,0,0,13,6,1,0,727,11,11,10,1.2,1.2,0.6,22,4,522,628,83.1,34,496,30,18,13
"479","Premier League","2020-01-29","Premier League (Matchweek 18)","West Ham United","5-4-1",0,0.7,"","2","0","Liverpool","4-3-3",2,2.8,"Mohamed Salah (P) · 35&rsquor; Alex Oxlade-Chamberlain · 52&rsquor;","0","0","https://fbref.com/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League","West Ham United","Home",990,0,0,0,0,7,4,2,0,484,17,9,12,0.7,0.7,0.6,11,0,271,379,71.5,19,232,11,21,12
"480","Premier League","2020-01-29","Premier League (Matchweek 18)","West Ham United","5-4-1",0,0.7,"","2","0","Liverpool","4-3-3",2,2.8,"Mohamed Salah (P) · 35&rsquor; Alex Oxlade-Chamberlain · 52&rsquor;","0","0","https://fbref.com/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League","Liverpool","Away",990,2,1,1,1,12,4,0,0,975,17,8,9,2.8,2,1.4,24,4,762,873,87.3,56,735,14,17,10
"481","Premier League","2020-02-01","Premier League (Matchweek 25)","Leicester City","4-1-4-1",2,1.4,"Harvey Barnes · 54&rsquor; Ben Chilwell · 64&rsquor;","2","0","Chelsea","4-2-3-1",2,0.6,"Antonio Rüdiger · 46&rsquor; Antonio Rüdiger · 71&rsquor;","2","0","https://fbref.com/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League","Leicester City","Home",990,2,2,0,0,14,4,2,0,635,25,9,10,1.4,1.4,1.3,27,4,395,521,75.8,31,400,14,14,7
"482","Premier League","2020-02-01","Premier League (Matchweek 25)","Leicester City","4-1-4-1",2,1.4,"Harvey Barnes · 54&rsquor; Ben Chilwell · 64&rsquor;","2","0","Chelsea","4-2-3-1",2,0.6,"Antonio Rüdiger · 46&rsquor; Antonio Rüdiger · 71&rsquor;","2","0","https://fbref.com/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League","Chelsea","Away",990,2,2,0,0,7,3,2,0,645,15,9,12,0.6,0.6,0.4,13,3,410,532,77.1,27,365,15,23,16
"483","Premier League","2020-02-01","Premier League (Matchweek 25)","West Ham United","4-1-4-1",3,0.8,"Issa Diop · 30&rsquor; Robert Snodgrass · 45&rsquor; Robert Snodgrass · 57&rsquor;","1","0","Brighton & Hove Albion","4-2-3-1",3,1.9,"Angelo Ogbonna (OG) · 47&rsquor; Pascal Groß · 75&rsquor; Glenn Murray · 79&rsquor;","1","0","https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League","West Ham United","Home",990,3,1,0,0,12,6,1,0,489,23,15,6,0.8,0.8,0.7,22,5,253,362,69.9,35,216,17,22,12
"484","Premier League","2020-02-01","Premier League (Matchweek 25)","West Ham United","4-1-4-1",3,0.8,"Issa Diop · 30&rsquor; Robert Snodgrass · 45&rsquor; Robert Snodgrass · 57&rsquor;","1","0","Brighton & Hove Albion","4-2-3-1",3,1.9,"Angelo Ogbonna (OG) · 47&rsquor; Pascal Groß · 75&rsquor; Glenn Murray · 79&rsquor;","1","0","https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League","Brighton & Hove Albion","Away",990,2,1,0,0,19,6,1,0,767,19,12,7,1.9,1.9,1.5,35,2,545,662,82.3,62,453,18,16,7
"485","Premier League","2020-02-01","Premier League (Matchweek 25)","Watford","4-2-3-1",2,0.9,"Adam Masina · 10&rsquor; Roberto Pereyra · 42&rsquor;","2","0","Everton","4-4-2",3,2.2,"Yerry Mina · 45+1&rsquor; Yerry Mina · 45+4&rsquor; Fabian Delph · 71&rsquor; Theo Walcott · 90&rsquor;","5","1","https://fbref.com/en/matches/476d12a9/Watford-Everton-February-1-2020-Premier-League","Watford","Home",990,2,2,0,0,11,2,2,0,519,15,9,9,0.9,0.9,0.6,17,3,266,399,66.7,24,258,11,20,7
"486","Premier League","2020-02-01","Premier League (Matchweek 25)","Watford","4-2-3-1",2,0.9,"Adam Masina · 10&rsquor; Roberto Pereyra · 42&rsquor;","2","0","Everton","4-4-2",3,2.2,"Yerry Mina · 45+1&rsquor; Yerry Mina · 45+4&rsquor; Fabian Delph · 71&rsquor; Theo Walcott · 90&rsquor;","5","1","https://fbref.com/en/matches/476d12a9/Watford-Everton-February-1-2020-Premier-League","Everton","Away",970,3,2,0,0,12,5,4,1,594,22,10,9,3,3,1.4,20,4,355,490,72.4,39,348,18,16,11
"487","Premier League","2020-02-01","Premier League (Matchweek 25)","Crystal Palace","4-5-1",0,0.8,"","3","0","Sheffield United","3-5-2",1,0.7,"Vicente Guaita (OG) · 58&rsquor;","2","0","https://fbref.com/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League","Crystal Palace","Home",990,0,0,0,0,13,3,3,0,683,14,10,12,0.8,0.8,0.7,23,0,455,580,78.4,42,376,26,13,5
"488","Premier League","2020-02-01","Premier League (Matchweek 25)","Crystal Palace","4-5-1",0,0.8,"","3","0","Sheffield United","3-5-2",1,0.7,"Vicente Guaita (OG) · 58&rsquor;","2","0","https://fbref.com/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League","Sheffield United","Away",990,0,0,0,0,10,3,2,0,504,20,13,11,0.7,0.7,0.5,18,0,257,373,68.9,39,183,12,16,11
"489","Premier League","2020-02-01","Premier League (Matchweek 25)","Liverpool","4-3-3",4,3.2,"Alex Oxlade-Chamberlain · 47&rsquor; Jordan Henderson · 60&rsquor; Mohamed Salah · 71&rsquor; Mohamed Salah · 90&rsquor;","0","0","Southampton","4-4-2",0,0.8,"","2","0","https://fbref.com/en/matches/ab9e9e23/Liverpool-Southampton-February-1-2020-Premier-League","Liverpool","Home",990,4,4,0,0,16,9,0,0,683,14,11,11,3.2,3.2,3,31,8,433,581,74.5,34,367,18,14,8
"490","Premier League","2020-02-01","Premier League (Matchweek 25)","Liverpool","4-3-3",4,3.2,"Alex Oxlade-Chamberlain · 47&rsquor; Jordan Henderson · 60&rsquor; Mohamed Salah · 71&rsquor; Mohamed Salah · 90&rsquor;","0","0","Southampton","4-4-2",0,0.8,"","2","0","https://fbref.com/en/matches/ab9e9e23/Liverpool-Southampton-February-1-2020-Premier-League","Southampton","Away",990,0,0,0,0,17,4,2,0,505,18,6,18,0.8,0.8,0.5,28,0,227,363,62.5,38,206,20,14,10
"491","Premier League","2020-02-01","Premier League (Matchweek 25)","Bournemouth","4-3-3",2,2.2,"Philip Billing · 37&rsquor; Nathan Aké · 44&rsquor; Jefferson Lerma · 51&rsquor;","4","1","Aston Villa","3-4-3",1,1.7,"Mbwana Samatta · 70&rsquor;","3","0","https://fbref.com/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League","Bournemouth","Home",950,2,1,0,0,16,6,3,1,488,12,21,11,2.2,2.2,1.6,29,3,214,342,62.6,23,247,13,9,7
"492","Premier League","2020-02-01","Premier League (Matchweek 25)","Bournemouth","4-3-3",2,2.2,"Philip Billing · 37&rsquor; Nathan Aké · 44&rsquor; Jefferson Lerma · 51&rsquor;","4","1","Aston Villa","3-4-3",1,1.7,"Mbwana Samatta · 70&rsquor;","3","0","https://fbref.com/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League","Aston Villa","Away",990,1,0,0,0,17,4,3,0,626,5,9,13,1.8,1.8,1.2,26,1,380,517,73.5,51,352,19,16,10
"493","Premier League","2020-02-01","Premier League (Matchweek 25)","Newcastle United","5-4-1",0,1,"","2","0","Norwich City","4-2-3-1",0,2.2,"","1","0","https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League","Newcastle United","Home",990,0,0,0,0,15,5,2,0,555,15,16,11,1.1,1.1,0.5,28,0,309,412,75,27,296,20,14,9
"494","Premier League","2020-02-01","Premier League (Matchweek 25)","Newcastle United","5-4-1",0,1,"","2","0","Norwich City","4-2-3-1",0,2.2,"","1","0","https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League","Norwich City","Away",990,0,0,0,0,19,4,1,0,647,10,10,9,2.3,2.3,2,34,0,418,530,78.9,31,381,18,16,12
"495","Premier League","2020-02-01","Premier League (Matchweek 25)","Manchester United","4-2-3-1",0,1,"","3","0","Wolverhampton Wanderers","3-4-3",0,1.3,"","2","0","https://fbref.com/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League","Manchester United","Home",990,0,0,0,0,16,5,3,0,798,19,5,12,1,1,0.6,24,0,592,685,86.4,68,503,34,21,13
"496","Premier League","2020-02-01","Premier League (Matchweek 25)","Manchester United","4-2-3-1",0,1,"","3","0","Wolverhampton Wanderers","3-4-3",0,1.3,"","2","0","https://fbref.com/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League","Wolverhampton Wanderers","Away",990,0,0,0,0,15,4,2,0,525,28,19,9,1.3,1.3,1,28,0,302,389,77.6,28,248,21,27,16
"497","Premier League","2020-02-02","Premier League (Matchweek 25)","Burnley","4-4-2",0,1.9,"","1","0","Arsenal","4-2-3-1",0,1.2,"","3","0","https://fbref.com/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League","Burnley","Home",990,0,0,0,0,15,2,1,0,496,20,7,12,2,2,2,29,0,282,393,71.8,27,252,15,13,7
"498","Premier League","2020-02-02","Premier League (Matchweek 25)","Burnley","4-4-2",0,1.9,"","1","0","Arsenal","4-2-3-1",0,1.2,"","3","0","https://fbref.com/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League","Arsenal","Away",990,0,0,0,0,13,2,3,0,620,17,8,7,1.2,1.2,1.2,25,0,398,509,78.2,46,322,24,20,11
"499","Premier League","2020-02-02","Premier League (Matchweek 25)","Tottenham Hotspur","4-2-3-1",2,0.3,"Steven Bergwijn · 63&rsquor; Son Heung-min · 71&rsquor;","2","0","Manchester City","4-3-3",0,2.4,"Oleksandr Zinchenko · 60&rsquor;","6","1","https://fbref.com/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League","Tottenham Hotspur","Home",990,2,2,0,0,3,3,2,0,492,21,12,15,0.3,0.3,0.3,6,4,275,370,74.3,26,304,11,15,9
"500","Premier League","2020-02-02","Premier League (Matchweek 25)","Tottenham Hotspur","4-2-3-1",2,0.3,"Steven Bergwijn · 63&rsquor; Son Heung-min · 71&rsquor;","2","0","Manchester City","4-3-3",0,2.4,"Oleksandr Zinchenko · 60&rsquor;","6","1","https://fbref.com/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League","Manchester City","Away",959,0,0,0,1,18,4,5,1,838,15,12,5,2.8,2,1.2,33,0,634,739,85.8,74,606,30,22,10
"501","Premier League","2020-02-08","Premier League (Matchweek 26)","Everton","4-4-2",3,2.5,"Bernard · 18&rsquor; Richarlison · 58&rsquor; Dominic Calvert-Lewin · 88&rsquor;","0","0","Crystal Palace","4-1-4-1",1,1.1,"Christian Benteke · 51&rsquor;","1","0","https://fbref.com/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League","Everton","Home",990,3,2,0,0,14,8,0,0,559,20,12,10,2.5,2.5,1.3,21,4,299,418,71.5,28,291,14,18,12
"502","Premier League","2020-02-08","Premier League (Matchweek 26)","Everton","4-4-2",3,2.5,"Bernard · 18&rsquor; Richarlison · 58&rsquor; Dominic Calvert-Lewin · 88&rsquor;","0","0","Crystal Palace","4-1-4-1",1,1.1,"Christian Benteke · 51&rsquor;","1","0","https://fbref.com/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League","Crystal Palace","Away",990,1,1,0,0,10,2,1,0,599,15,9,9,1.1,1.1,0.4,18,2,354,478,74.1,42,292,15,22,13
"503","Premier League","2020-02-08","Premier League (Matchweek 26)","Brighton & Hove Albion","4-2-3-1",1,0.8,"Adrian Mariappa (OG) · 78&rsquor;","2","0","Watford","4-2-3-1",1,0.2,"Abdoulaye Doucouré · 19&rsquor;","2","0","https://fbref.com/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League","Brighton & Hove Albion","Home",990,0,0,0,0,10,2,2,0,767,13,11,4,0.8,0.8,0.5,20,0,536,664,80.7,62,433,24,15,5
"504","Premier League","2020-02-08","Premier League (Matchweek 26)","Brighton & Hove Albion","4-2-3-1",1,0.8,"Adrian Mariappa (OG) · 78&rsquor;","2","0","Watford","4-2-3-1",1,0.2,"Abdoulaye Doucouré · 19&rsquor;","2","0","https://fbref.com/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League","Watford","Away",990,1,1,0,0,5,2,2,0,452,25,18,7,0.2,0.2,0.2,10,2,214,336,63.7,21,173,11,7,6
"505","Premier League","2020-02-09","Premier League (Matchweek 26)","Sheffield United","3-5-2",2,1.9,"Billy Sharp · 45+2&rsquor; John Lundstram · 84&rsquor;","2","0","Bournemouth","4-5-1",1,1.4,"Callum Wilson · 13&rsquor;","3","0","https://fbref.com/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League","Sheffield United","Home",990,2,1,0,0,16,5,2,0,636,17,7,8,2.1,2.1,1.2,31,3,364,527,69.1,35,249,15,16,13
"506","Premier League","2020-02-09","Premier League (Matchweek 26)","Sheffield United","3-5-2",2,1.9,"Billy Sharp · 45+2&rsquor; John Lundstram · 84&rsquor;","2","0","Bournemouth","4-5-1",1,1.4,"Callum Wilson · 13&rsquor;","3","0","https://fbref.com/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League","Bournemouth","Away",990,1,0,0,0,10,2,3,0,585,10,7,12,1.5,1.5,0.9,17,1,308,433,71.1,33,320,23,13,5
"507","Premier League","2020-02-14","Premier League (Matchweek 26)","Wolverhampton Wanderers","3-4-3",0,1,"","2","0","Leicester City","4-1-4-1",0,0.7,"Hamza Choudhury · 76&rsquor;","5","1","https://fbref.com/en/matches/a11273b7/Wolverhampton-Wanderers-Leicester-City-February-14-2020-Premier-League","Wolverhampton Wanderers","Home",990,0,0,0,0,15,3,2,0,514,18,11,11,1,1,0.7,25,0,285,395,72.2,43,225,27,27,18
"508","Premier League","2020-02-14","Premier League (Matchweek 26)","Wolverhampton Wanderers","3-4-3",0,1,"","2","0","Leicester City","4-1-4-1",0,0.7,"Hamza Choudhury · 76&rsquor;","5","1","https://fbref.com/en/matches/a11273b7/Wolverhampton-Wanderers-Leicester-City-February-14-2020-Premier-League","Leicester City","Away",975,0,0,0,0,9,3,4,1,659,21,14,10,0.7,0.7,0.6,17,0,440,537,81.9,39,430,27,19,11
"509","Premier League","2020-02-15","Premier League (Matchweek 26)","Southampton","4-2-2-2",1,0.8,"Danny Ings · 18&rsquor;","2","0","Burnley","4-4-2",2,0.8,"Ashley Westwood · 2&rsquor; Matěj Vydra · 60&rsquor;","2","0","https://fbref.com/en/matches/738ade70/Southampton-Burnley-February-15-2020-Premier-League","Southampton","Home",990,1,0,0,0,10,2,2,0,692,11,7,7,0.8,0.8,0.6,18,1,431,590,73.1,63,356,21,19,11
"510","Premier League","2020-02-15","Premier League (Matchweek 26)","Southampton","4-2-2-2",1,0.8,"Danny Ings · 18&rsquor;","2","0","Burnley","4-4-2",2,0.8,"Ashley Westwood · 2&rsquor; Matěj Vydra · 60&rsquor;","2","0","https://fbref.com/en/matches/738ade70/Southampton-Burnley-February-15-2020-Premier-League","Burnley","Away",990,2,1,0,0,9,6,2,0,484,18,10,10,0.8,0.8,0.8,14,3,214,356,60.1,20,198,16,16,9
"511","Premier League","2020-02-15","Premier League (Matchweek 26)","Norwich City","4-2-3-1",0,0.3,"","1","0","Liverpool","4-3-3",1,2,"Sadio Mané · 78&rsquor;","2","0","https://fbref.com/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League","Norwich City","Home",990,0,0,0,0,5,1,1,0,536,17,23,7,0.3,0.3,0.3,9,0,293,400,73.3,17,295,10,12,6
"512","Premier League","2020-02-15","Premier League (Matchweek 26)","Norwich City","4-2-3-1",0,0.3,"","1","0","Liverpool","4-3-3",1,2,"Sadio Mané · 78&rsquor;","2","0","https://fbref.com/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League","Liverpool","Away",990,1,1,0,0,17,6,2,0,777,16,5,14,2.1,2.1,1.1,28,2,556,685,81.2,60,531,30,16,5
"513","Premier League","2020-02-16","Premier League (Matchweek 26)","Aston Villa","3-4-3",2,1.8,"Toby Alderweireld (OG) · 9&rsquor; Björn Engels · 53&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",3,3.4,"Toby Alderweireld · 27&rsquor; Son Heung-min · 45+2&rsquor; Son Heung-min · 90+4&rsquor;","0","0","https://fbref.com/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League","Aston Villa","Home",990,1,1,0,0,18,4,2,0,648,14,15,18,1.9,1.9,1.6,35,2,381,511,74.6,41,295,17,27,16
"514","Premier League","2020-02-16","Premier League (Matchweek 26)","Aston Villa","3-4-3",2,1.8,"Toby Alderweireld (OG) · 9&rsquor; Björn Engels · 53&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",3,3.4,"Toby Alderweireld · 27&rsquor; Son Heung-min · 45+2&rsquor; Son Heung-min · 90+4&rsquor;","0","0","https://fbref.com/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League","Tottenham Hotspur","Away",990,3,1,0,1,22,9,0,0,583,24,11,19,3.4,2.6,1.8,32,1,315,425,74.1,32,324,23,20,13
"515","Premier League","2020-02-16","Premier League (Matchweek 26)","Arsenal","4-2-3-1",4,2.6,"Pierre-Emerick Aubameyang · 54&rsquor; Nicolas Pépé · 57&rsquor; Mesut Özil · 90&rsquor; Alexandre Lacazette · 90+5&rsquor;","2","0","Newcastle United","5-4-1",0,0.9,"","0","0","https://fbref.com/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League","Arsenal","Home",990,4,4,0,0,15,7,2,0,781,12,10,5,2.6,2.6,2.5,29,8,604,685,88.2,66,480,31,23,12
"516","Premier League","2020-02-16","Premier League (Matchweek 26)","Arsenal","4-2-3-1",4,2.6,"Pierre-Emerick Aubameyang · 54&rsquor; Nicolas Pépé · 57&rsquor; Mesut Özil · 90&rsquor; Alexandre Lacazette · 90+5&rsquor;","2","0","Newcastle United","5-4-1",0,0.9,"","0","0","https://fbref.com/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League","Newcastle United","Away",990,0,0,0,0,10,2,0,0,418,18,10,5,0.9,0.9,0.8,20,0,250,324,77.2,18,248,12,18,13
"517","Premier League","2020-02-17","Premier League (Matchweek 26)","Chelsea","4-3-3",0,0.9,"","4","0","Manchester United","3-4-1-2",2,0.6,"Anthony Martial · 45&rsquor; Harry Maguire · 66&rsquor;","3","0","https://fbref.com/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League","Chelsea","Home",990,0,0,0,0,17,1,4,0,764,18,7,9,0.9,0.9,0.6,31,0,551,653,84.4,35,444,27,15,10
"518","Premier League","2020-02-17","Premier League (Matchweek 26)","Chelsea","4-3-3",0,0.9,"","4","0","Manchester United","3-4-1-2",2,0.6,"Anthony Martial · 45&rsquor; Harry Maguire · 66&rsquor;","3","0","https://fbref.com/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League","Manchester United","Away",990,2,2,0,0,9,3,3,0,526,12,15,20,0.6,0.6,0.5,16,4,324,415,78.1,32,254,19,13,10
"519","Premier League","2020-02-19","Premier League (Matchweek 26)","Manchester City","4-3-3",2,2.1,"Rodri · 30&rsquor; Kevin De Bruyne · 62&rsquor;","0","0","West Ham United","5-3-2",0,0.1,"","1","0","https://fbref.com/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League","Manchester City","Home",990,2,2,0,0,20,7,0,0,1035,11,7,5,2.1,2.1,1.8,38,4,842,949,88.7,73,820,44,24,18
"520","Premier League","2020-02-19","Premier League (Matchweek 26)","Manchester City","4-3-3",2,2.1,"Rodri · 30&rsquor; Kevin De Bruyne · 62&rsquor;","0","0","West Ham United","5-3-2",0,0.1,"","1","0","https://fbref.com/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League","West Ham United","Away",990,0,0,0,0,3,0,1,0,404,15,14,15,0.1,0.1,0.1,6,0,198,288,68.8,12,208,17,12,8
"521","Premier League","2020-02-22","Premier League (Matchweek 27)","Chelsea","3-4-3",2,1.7,"Olivier Giroud · 15&rsquor; Marcos Alonso · 48&rsquor;","1","0","Tottenham Hotspur","5-4-1",1,0.2,"Antonio Rüdiger (OG) · 89&rsquor;","2","0","https://fbref.com/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League","Chelsea","Home",990,2,1,0,0,17,7,1,0,723,26,15,16,1.8,1.8,0.6,29,3,482,590,81.7,31,517,16,17,12
"522","Premier League","2020-02-22","Premier League (Matchweek 27)","Chelsea","3-4-3",2,1.7,"Olivier Giroud · 15&rsquor; Marcos Alonso · 48&rsquor;","1","0","Tottenham Hotspur","5-4-1",1,0.2,"Antonio Rüdiger (OG) · 89&rsquor;","2","0","https://fbref.com/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League","Tottenham Hotspur","Away",990,0,0,0,0,5,3,2,0,737,24,8,7,0.2,0.2,0.2,10,0,500,621,80.5,26,502,19,23,16
"523","Premier League","2020-02-22","Premier League (Matchweek 27)","Crystal Palace","4-3-3",1,1.6,"Patrick van Aanholt · 44&rsquor;","2","0","Newcastle United","5-4-1",0,0.2,"Valentino Lazaro · 90+5&rsquor;","6","1","https://fbref.com/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League","Crystal Palace","Home",990,1,0,0,0,18,9,2,0,545,22,17,13,1.6,1.6,1.4,32,2,297,401,74.1,37,265,22,18,14
"524","Premier League","2020-02-22","Premier League (Matchweek 27)","Crystal Palace","4-3-3",1,1.6,"Patrick van Aanholt · 44&rsquor;","2","0","Newcastle United","5-4-1",0,0.2,"Valentino Lazaro · 90+5&rsquor;","6","1","https://fbref.com/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League","Newcastle United","Away",989,0,0,0,0,8,2,6,1,612,16,14,12,0.2,0.2,0.2,15,0,373,494,75.5,24,379,18,28,15
"525","Premier League","2020-02-22","Premier League (Matchweek 27)","Southampton","4-4-2",2,2.6,"Shane Long · 8&rsquor; Stuart Armstrong · 90+5&rsquor;","1","0","Aston Villa","3-4-3",0,0.5,"","4","0","https://fbref.com/en/matches/66823ac4/Southampton-Aston-Villa-February-22-2020-Premier-League","Southampton","Home",990,2,2,0,0,28,9,1,0,503,17,12,9,2.7,2.7,1.6,48,2,262,389,67.4,30,192,16,20,14
