"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err"
"243","Premier League","2019-11-23","Premier League (Matchweek 13)","Crystal Palace","4-5-1",1,1,"Wilfried Zaha · 82&rsquor;","0","0","Liverpool","4-3-3",2,1.4,"Sadio Mané · 49&rsquor; Roberto Firmino · 85&rsquor;","1","0","https://fbref.com/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League","Crystal Palace","Home",990,14,10,8,6,0,10,13,76.9,3,7,4,3,8,22,30,0
"244","Premier League","2019-11-23","Premier League (Matchweek 13)","Crystal Palace","4-5-1",1,1,"Wilfried Zaha · 82&rsquor;","0","0","Liverpool","4-3-3",2,1.4,"Sadio Mané · 49&rsquor; Roberto Firmino · 85&rsquor;","1","0","https://fbref.com/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League","Liverpool","Away",990,24,15,12,10,2,8,17,47.1,9,4,3,1,6,30,30,0
"245","Premier League","2019-11-23","Premier League (Matchweek 13)","Arsenal","3-4-1-2",2,1.8,"Alexandre Lacazette · 18&rsquor; Alexandre Lacazette · 90+6&rsquor;","6","0","Southampton","4-4-2",2,2.4,"Danny Ings · 8&rsquor; James Ward-Prowse · 71&rsquor;","2","0","https://fbref.com/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League","Arsenal","Home",990,25,13,10,15,0,8,21,38.1,13,14,5,9,15,40,16,1
"246","Premier League","2019-11-23","Premier League (Matchweek 13)","Arsenal","3-4-1-2",2,1.8,"Alexandre Lacazette · 18&rsquor; Alexandre Lacazette · 90+6&rsquor;","6","0","Southampton","4-4-2",2,2.4,"Danny Ings · 8&rsquor; James Ward-Prowse · 71&rsquor;","2","0","https://fbref.com/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League","Southampton","Away",990,18,9,9,5,4,10,30,33.3,20,12,4,8,16,34,22,0
"247","Premier League","2019-11-23","Premier League (Matchweek 13)","Bournemouth","3-4-3",1,0.6,"Simon Francis · 37&rsquor; Steve Cook · 59&rsquor;","5","1","Wolverhampton Wanderers","3-4-3",2,1.1,"João Moutinho · 21&rsquor; Raúl Jiménez · 31&rsquor;","1","0","https://fbref.com/en/matches/219643bc/Bournemouth-Wolverhampton-Wanderers-November-23-2019-Premier-League","Bournemouth","Home",936,9,6,2,7,0,4,11,36.4,7,8,4,4,12,21,21,0
"248","Premier League","2019-11-23","Premier League (Matchweek 13)","Bournemouth","3-4-3",1,0.6,"Simon Francis · 37&rsquor; Steve Cook · 59&rsquor;","5","1","Wolverhampton Wanderers","3-4-3",2,1.1,"João Moutinho · 21&rsquor; Raúl Jiménez · 31&rsquor;","1","0","https://fbref.com/en/matches/219643bc/Bournemouth-Wolverhampton-Wanderers-November-23-2019-Premier-League","Wolverhampton Wanderers","Away",990,11,6,4,6,1,5,14,35.7,9,14,3,11,6,17,29,0
"249","Premier League","2019-11-23","Premier League (Matchweek 13)","Everton","4-2-3-1",0,0.9,"","3","0","Norwich City","4-2-3-1",2,1.7,"Todd Cantwell · 54&rsquor; Dennis Srbeny · 90+2&rsquor;","5","0","https://fbref.com/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League","Everton","Home",990,20,13,12,5,3,12,22,54.5,10,10,5,5,5,25,16,1
"250","Premier League","2019-11-23","Premier League (Matchweek 13)","Everton","4-2-3-1",0,0.9,"","3","0","Norwich City","4-2-3-1",2,1.7,"Todd Cantwell · 54&rsquor; Dennis Srbeny · 90+2&rsquor;","5","0","https://fbref.com/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League","Norwich City","Away",990,18,13,6,11,1,8,12,66.7,4,11,4,7,9,27,37,0
"251","Premier League","2019-11-23","Premier League (Matchweek 13)","Brighton & Hove Albion","3-4-3",0,0.6,"","2","0","Leicester City","4-1-4-1",2,3.6,"Ayoze Pérez · 64&rsquor; Jamie Vardy (P) · 82&rsquor;","0","0","https://fbref.com/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League","Brighton & Hove Albion","Home",990,11,7,6,3,2,4,13,30.8,9,9,2,7,7,18,13,0
"252","Premier League","2019-11-23","Premier League (Matchweek 13)","Brighton & Hove Albion","3-4-3",0,0.6,"","2","0","Leicester City","4-1-4-1",2,3.6,"Ayoze Pérez · 64&rsquor; Jamie Vardy (P) · 82&rsquor;","0","0","https://fbref.com/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League","Leicester City","Away",990,17,9,13,3,1,9,16,56.3,7,8,3,5,12,29,28,1
"253","Premier League","2019-11-23","Premier League (Matchweek 13)","Watford","5-3-2",0,1,"","1","0","Burnley","4-4-2",3,1.9,"Chris Wood · 53&rsquor; Ashley Barnes (P) · 82&rsquor; James Tarkowski · 88&rsquor;","3","0","https://fbref.com/en/matches/d4aea4c0/Watford-Burnley-November-23-2019-Premier-League","Watford","Home",990,11,9,7,2,2,3,11,27.3,8,5,3,2,1,12,23,1
"254","Premier League","2019-11-23","Premier League (Matchweek 13)","Watford","5-3-2",0,1,"","1","0","Burnley","4-4-2",3,1.9,"Chris Wood · 53&rsquor; Ashley Barnes (P) · 82&rsquor; James Tarkowski · 88&rsquor;","3","0","https://fbref.com/en/matches/d4aea4c0/Watford-Burnley-November-23-2019-Premier-League","Burnley","Away",990,6,4,2,3,1,1,7,14.3,6,10,7,3,12,18,33,1
"255","Premier League","2019-11-23","Premier League (Matchweek 13)","Manchester City","4-3-3",2,1,"Kevin De Bruyne · 29&rsquor; Riyad Mahrez · 37&rsquor;","1","0","Chelsea","4-3-3",1,0.9,"N'Golo Kanté · 21&rsquor;","1","0","https://fbref.com/en/matches/d16305c7/Manchester-City-Chelsea-November-23-2019-Premier-League","Manchester City","Home",990,15,10,5,8,2,6,22,27.3,16,8,3,5,10,25,12,1
"256","Premier League","2019-11-23","Premier League (Matchweek 13)","Manchester City","4-3-3",2,1,"Kevin De Bruyne · 29&rsquor; Riyad Mahrez · 37&rsquor;","1","0","Chelsea","4-3-3",1,0.9,"N'Golo Kanté · 21&rsquor;","1","0","https://fbref.com/en/matches/d16305c7/Manchester-City-Chelsea-November-23-2019-Premier-League","Chelsea","Away",990,15,11,9,6,0,6,16,37.5,10,11,4,7,17,32,24,2
"257","Premier League","2019-11-24","Premier League (Matchweek 13)","Sheffield United","3-5-2",3,1.3,"John Fleck · 19&rsquor; Lys Mousset · 52&rsquor; Oliver McBurnie · 90&rsquor;","1","0","Manchester United","3-4-3",3,1.3,"Brandon Williams · 72&rsquor; Mason Greenwood · 77&rsquor; Marcus Rashford · 79&rsquor;","2","0","https://fbref.com/en/matches/a1d9d65f/Sheffield-United-Manchester-United-November-24-2019-Premier-League","Sheffield United","Home",990,13,9,5,7,1,9,18,50,9,8,2,6,16,29,21,1
"258","Premier League","2019-11-24","Premier League (Matchweek 13)","Sheffield United","3-5-2",3,1.3,"John Fleck · 19&rsquor; Lys Mousset · 52&rsquor; Oliver McBurnie · 90&rsquor;","1","0","Manchester United","3-4-3",3,1.3,"Brandon Williams · 72&rsquor; Mason Greenwood · 77&rsquor; Marcus Rashford · 79&rsquor;","2","0","https://fbref.com/en/matches/a1d9d65f/Sheffield-United-Manchester-United-November-24-2019-Premier-League","Manchester United","Away",990,10,6,7,2,1,4,12,33.3,8,9,1,8,9,19,28,1
"259","Premier League","2019-11-25","Premier League (Matchweek 13)","Aston Villa","4-3-3",2,2.3,"Conor Hourihane · 32&rsquor; Anwar El Ghazi · 36&rsquor;","1","0","Newcastle United","5-4-1",0,0.6,"","1","0","https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League","Aston Villa","Home",990,15,11,7,5,3,8,21,38.1,13,9,3,6,6,21,23,0
"260","Premier League","2019-11-25","Premier League (Matchweek 13)","Aston Villa","4-3-3",2,2.3,"Conor Hourihane · 32&rsquor; Anwar El Ghazi · 36&rsquor;","1","0","Newcastle United","5-4-1",0,0.6,"","1","0","https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League","Newcastle United","Away",990,15,7,8,4,3,8,16,50,8,8,3,5,9,24,28,0
"261","Premier League","2019-11-30","Premier League (Matchweek 14)","Newcastle United","5-4-1",2,0.3,"Jetro Willems · 25&rsquor; Jonjo Shelvey · 88&rsquor;","1","0","Manchester City","4-3-3",2,2.4,"Raheem Sterling · 22&rsquor; Kevin De Bruyne · 82&rsquor;","2","0","https://fbref.com/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League","Newcastle United","Home",990,18,8,14,3,1,5,15,33.3,10,11,7,4,17,35,41,0
"262","Premier League","2019-11-30","Premier League (Matchweek 14)","Newcastle United","5-4-1",2,0.3,"Jetro Willems · 25&rsquor; Jonjo Shelvey · 88&rsquor;","1","0","Manchester City","4-3-3",2,2.4,"Raheem Sterling · 22&rsquor; Kevin De Bruyne · 82&rsquor;","2","0","https://fbref.com/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League","Manchester City","Away",990,12,7,4,7,1,4,19,21.1,15,5,0,5,9,21,10,0
"263","Premier League","2019-11-30","Premier League (Matchweek 14)","Tottenham Hotspur","4-2-3-1",3,2.3,"Dele Alli · 21&rsquor; Dele Alli · 50&rsquor; Moussa Sissoko · 69&rsquor;","0","0","Bournemouth","4-4-2",2,1.1,"Harry Wilson · 73&rsquor; Harry Wilson · 90+6&rsquor;","2","0","https://fbref.com/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League","Tottenham Hotspur","Home",990,19,13,5,13,1,8,22,36.4,14,15,5,10,15,34,30,0
"264","Premier League","2019-11-30","Premier League (Matchweek 14)","Tottenham Hotspur","4-2-3-1",3,2.3,"Dele Alli · 21&rsquor; Dele Alli · 50&rsquor; Moussa Sissoko · 69&rsquor;","0","0","Bournemouth","4-4-2",2,1.1,"Harry Wilson · 73&rsquor; Harry Wilson · 90+6&rsquor;","2","0","https://fbref.com/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League","Bournemouth","Away",990,8,6,2,5,1,2,19,10.5,17,4,2,2,15,23,20,1
"265","Premier League","2019-11-30","Premier League (Matchweek 14)","Liverpool","4-3-3",2,1.3,"Virgil van Dijk · 18&rsquor; Virgil van Dijk · 24&rsquor; Alisson · 76&rsquor;","0","1","Brighton & Hove Albion","4-3-2-1",1,0.8,"Lewis Dunk · 79&rsquor;","0","0","https://fbref.com/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League","Liverpool","Home",975,11,5,6,3,2,6,17,35.3,11,12,2,10,11,22,20,1
"266","Premier League","2019-11-30","Premier League (Matchweek 14)","Liverpool","4-3-3",2,1.3,"Virgil van Dijk · 18&rsquor; Virgil van Dijk · 24&rsquor; Alisson · 76&rsquor;","0","1","Brighton & Hove Albion","4-3-2-1",1,0.8,"Lewis Dunk · 79&rsquor;","0","0","https://fbref.com/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League","Brighton & Hove Albion","Away",990,11,7,7,4,0,8,16,50,8,7,3,4,14,25,21,1
"267","Premier League","2019-11-30","Premier League (Matchweek 14)","Burnley","4-4-2",0,1.9,"","2","0","Crystal Palace","4-5-1",2,0.7,"Wilfried Zaha · 45+1&rsquor; Jeffrey Schlupp · 78&rsquor;","0","0","https://fbref.com/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League","Burnley","Home",990,20,15,7,11,2,11,22,50,11,10,1,9,16,36,19,3
"268","Premier League","2019-11-30","Premier League (Matchweek 14)","Burnley","4-4-2",0,1.9,"","2","0","Crystal Palace","4-5-1",2,0.7,"Wilfried Zaha · 45+1&rsquor; Jeffrey Schlupp · 78&rsquor;","0","0","https://fbref.com/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League","Crystal Palace","Away",990,15,8,7,8,0,4,13,30.8,9,8,4,4,12,27,35,2
"269","Premier League","2019-11-30","Premier League (Matchweek 14)","Chelsea","4-2-3-1",0,2.3,"","0","0","West Ham United","4-4-1-1",1,0.9,"Aaron Cresswell · 48&rsquor;","3","0","https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League","Chelsea","Home",990,7,5,4,2,1,2,13,15.4,11,8,0,8,19,26,11,0
"270","Premier League","2019-11-30","Premier League (Matchweek 14)","Chelsea","4-2-3-1",0,2.3,"","0","0","West Ham United","4-4-1-1",1,0.9,"Aaron Cresswell · 48&rsquor;","3","0","https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League","West Ham United","Away",990,26,13,17,4,5,14,41,34.1,27,12,4,8,15,41,35,1
"271","Premier League","2019-11-30","Premier League (Matchweek 14)","Southampton","4-4-2",2,2.1,"Danny Ings · 78&rsquor; James Ward-Prowse · 83&rsquor;","1","0","Watford","5-3-2",1,0.6,"Ismaila Sarr · 24&rsquor;","0","0","https://fbref.com/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League","Southampton","Home",990,17,11,7,5,5,8,15,53.3,7,8,0,8,12,29,19,2
"272","Premier League","2019-11-30","Premier League (Matchweek 14)","Southampton","4-4-2",2,2.1,"Danny Ings · 78&rsquor; James Ward-Prowse · 83&rsquor;","1","0","Watford","5-3-2",1,0.6,"Ismaila Sarr · 24&rsquor;","0","0","https://fbref.com/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League","Watford","Away",990,18,10,11,7,0,7,27,25.9,20,10,3,7,13,31,35,0
"273","Premier League","2019-12-01","Premier League (Matchweek 14)","Norwich City","4-2-3-1",2,0.8,"Teemu Pukki · 21&rsquor; Todd Cantwell · 45+2&rsquor;","2","0","Arsenal","4-2-3-1",2,1.9,"Pierre-Emerick Aubameyang (P) · 29&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","1","0","https://fbref.com/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League","Norwich City","Home",990,12,7,7,2,3,4,14,28.6,10,16,9,7,10,22,36,0
"274","Premier League","2019-12-01","Premier League (Matchweek 14)","Norwich City","4-2-3-1",2,0.8,"Teemu Pukki · 21&rsquor; Todd Cantwell · 45+2&rsquor;","2","0","Arsenal","4-2-3-1",2,1.9,"Pierre-Emerick Aubameyang (P) · 29&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","1","0","https://fbref.com/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League","Arsenal","Away",990,16,7,7,7,2,6,19,31.6,13,6,2,4,9,25,14,0
"275","Premier League","2019-12-01","Premier League (Matchweek 14)","Wolverhampton Wanderers","3-4-3",1,1.3,"Matt Doherty · 64&rsquor;","1","0","Sheffield United","3-5-2",1,1.5,"Lys Mousset · 2&rsquor;","5","0","https://fbref.com/en/matches/53a77072/Wolverhampton-Wanderers-Sheffield-United-December-1-2019-Premier-League","Wolverhampton Wanderers","Home",990,17,8,10,7,0,9,16,56.3,7,4,0,4,11,28,13,0
"276","Premier League","2019-12-01","Premier League (Matchweek 14)","Wolverhampton Wanderers","3-4-3",1,1.3,"Matt Doherty · 64&rsquor;","1","0","Sheffield United","3-5-2",1,1.5,"Lys Mousset · 2&rsquor;","5","0","https://fbref.com/en/matches/53a77072/Wolverhampton-Wanderers-Sheffield-United-December-1-2019-Premier-League","Sheffield United","Away",990,19,14,6,11,2,8,24,33.3,16,9,6,3,17,36,37,0
"277","Premier League","2019-12-01","Premier League (Matchweek 14)","Leicester City","4-1-4-1",2,2.2,"Jamie Vardy · 68&rsquor; Kelechi Iheanacho · 90+4&rsquor;","0","0","Everton","3-4-3",1,1.1,"Richarlison · 23&rsquor;","1","0","https://fbref.com/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League","Leicester City","Home",990,19,10,7,10,2,7,20,35,13,9,3,6,10,29,11,0
"278","Premier League","2019-12-01","Premier League (Matchweek 14)","Leicester City","4-1-4-1",2,2.2,"Jamie Vardy · 68&rsquor; Kelechi Iheanacho · 90+4&rsquor;","0","0","Everton","3-4-3",1,1.1,"Richarlison · 23&rsquor;","1","0","https://fbref.com/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League","Everton","Away",990,20,7,11,7,2,10,23,43.5,13,10,3,7,21,41,32,0
"279","Premier League","2019-12-01","Premier League (Matchweek 14)","Manchester United","4-2-3-1",2,1.7,"Tom Heaton (OG) · 42&rsquor; Victor Lindelöf · 64&rsquor;","4","0","Aston Villa","4-3-3",2,1.2,"Jack Grealish · 11&rsquor; Tyrone Mings · 66&rsquor;","1","0","https://fbref.com/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League","Manchester United","Home",990,6,3,1,4,1,4,14,28.6,10,7,1,6,10,16,19,0
"280","Premier League","2019-12-01","Premier League (Matchweek 14)","Manchester United","4-2-3-1",2,1.7,"Tom Heaton (OG) · 42&rsquor; Victor Lindelöf · 64&rsquor;","4","0","Aston Villa","4-3-3",2,1.2,"Jack Grealish · 11&rsquor; Tyrone Mings · 66&rsquor;","1","0","https://fbref.com/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League","Aston Villa","Away",990,22,16,8,9,5,15,23,65.2,8,10,3,7,10,32,22,1
"281","Premier League","2019-12-03","Premier League (Matchweek 15)","Crystal Palace","4-5-1",1,0.3,"Mamadou Sakho · 19&rsquor; Jeffrey Schlupp · 76&rsquor;","3","1","Bournemouth","4-4-2",0,0.4,"","3","0","https://fbref.com/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League","Crystal Palace","Home",918,16,8,9,3,4,8,21,38.1,13,7,1,6,12,28,31,0
"282","Premier League","2019-12-03","Premier League (Matchweek 15)","Crystal Palace","4-5-1",1,0.3,"Mamadou Sakho · 19&rsquor; Jeffrey Schlupp · 76&rsquor;","3","1","Bournemouth","4-4-2",0,0.4,"","3","0","https://fbref.com/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League","Bournemouth","Away",990,26,12,18,6,2,7,18,38.9,11,5,2,3,8,34,17,0
"283","Premier League","2019-12-03","Premier League (Matchweek 15)","Burnley","4-4-1-1",1,0.6,"Robbie Brady · 89&rsquor;","1","0","Manchester City","4-3-3",4,2.2,"Gabriel Jesus · 24&rsquor; Gabriel Jesus · 50&rsquor; Rodri · 68&rsquor; Riyad Mahrez · 87&rsquor;","1","0","https://fbref.com/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League","Burnley","Home",990,14,8,8,5,1,6,14,42.9,8,12,5,7,13,27,27,0
"284","Premier League","2019-12-03","Premier League (Matchweek 15)","Burnley","4-4-1-1",1,0.6,"Robbie Brady · 89&rsquor;","1","0","Manchester City","4-3-3",4,2.2,"Gabriel Jesus · 24&rsquor; Gabriel Jesus · 50&rsquor; Rodri · 68&rsquor; Riyad Mahrez · 87&rsquor;","1","0","https://fbref.com/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League","Manchester City","Away",990,8,5,5,2,1,5,9,55.6,4,3,0,3,6,14,20,0
"285","Premier League","2019-12-04","Premier League (Matchweek 15)","Wolverhampton Wanderers","3-4-3",2,1.5,"Leander Dendoncker · 23&rsquor; Patrick Cutrone · 86&rsquor;","1","0","West Ham United","4-4-1-1",0,0.6,"","2","0","https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League","Wolverhampton Wanderers","Home",990,12,5,6,3,3,4,21,19,17,10,1,9,17,29,17,0
"286","Premier League","2019-12-04","Premier League (Matchweek 15)","Wolverhampton Wanderers","3-4-3",2,1.5,"Leander Dendoncker · 23&rsquor; Patrick Cutrone · 86&rsquor;","1","0","West Ham United","4-4-1-1",0,0.6,"","2","0","https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League","West Ham United","Away",990,23,15,13,9,1,12,28,42.9,16,6,0,6,13,36,21,1
"287","Premier League","2019-12-04","Premier League (Matchweek 15)","Southampton","4-4-2",2,1.7,"Danny Ings · 22&rsquor; Ryan Bertrand · 43&rsquor;","1","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 65&rsquor;","1","0","https://fbref.com/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League","Southampton","Home",990,27,15,10,13,4,11,22,50,11,13,2,11,13,40,15,0
"288","Premier League","2019-12-04","Premier League (Matchweek 15)","Southampton","4-4-2",2,1.7,"Danny Ings · 22&rsquor; Ryan Bertrand · 43&rsquor;","1","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 65&rsquor;","1","0","https://fbref.com/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League","Norwich City","Away",990,12,7,9,3,0,8,19,42.1,11,9,4,5,12,24,29,1
"289","Premier League","2019-12-04","Premier League (Matchweek 15)","Chelsea","4-2-3-1",2,1.8,"Tammy Abraham · 24&rsquor; Mason Mount · 48&rsquor;","2","0","Aston Villa","4-3-3",1,1,"Trézéguet · 41&rsquor;","1","0","https://fbref.com/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League","Chelsea","Home",990,13,8,7,2,4,8,18,44.4,10,9,5,4,6,19,16,0
"290","Premier League","2019-12-04","Premier League (Matchweek 15)","Chelsea","4-2-3-1",2,1.8,"Tammy Abraham · 24&rsquor; Mason Mount · 48&rsquor;","2","0","Aston Villa","4-3-3",1,1,"Trézéguet · 41&rsquor;","1","0","https://fbref.com/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League","Aston Villa","Away",990,22,9,10,11,1,12,28,42.9,16,20,9,11,20,42,30,1
"291","Premier League","2019-12-04","Premier League (Matchweek 15)","Manchester United","4-2-3-1",2,1.4,"Marcus Rashford · 6&rsquor; Marcus Rashford (P) · 49&rsquor;","0","0","Tottenham Hotspur","4-2-3-1",1,0.9,"Dele Alli · 39&rsquor;","1","0","https://fbref.com/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League","Manchester United","Home",990,20,12,5,12,3,8,30,26.7,22,11,2,9,16,36,18,0
"292","Premier League","2019-12-04","Premier League (Matchweek 15)","Manchester United","4-2-3-1",2,1.4,"Marcus Rashford · 6&rsquor; Marcus Rashford (P) · 49&rsquor;","0","0","Tottenham Hotspur","4-2-3-1",1,0.9,"Dele Alli · 39&rsquor;","1","0","https://fbref.com/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League","Tottenham Hotspur","Away",990,18,15,11,6,1,11,24,45.8,13,9,2,7,14,32,20,1
"293","Premier League","2019-12-04","Premier League (Matchweek 15)","Leicester City","4-1-4-1",2,2.4,"Jamie Vardy (P) · 55&rsquor; James Maddison · 90+5&rsquor;","3","0","Watford","4-4-2",0,0.2,"","2","0","https://fbref.com/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League","Leicester City","Home",990,11,5,6,4,1,8,15,53.3,7,11,1,10,14,25,29,0
